1.99513,0.661043,1.33408,35.1075,-35.1075
2.15723,1.03038,1.12685,29.654,-29.654
2.3052,0.909753,1.39545,36.7224,-36.7224
2.4735,1.24905,1.22445,32.2225,-32.2225
2.55361,1.73595,0.817664,21.5175,-21.5175
2.60194,2.11122,0.490729,12.9139,-12.9139
2.61799,2.48055,0.137444,3.61696,-3.61696
2.58122,2.60117,-0.0199482,-0.524953,0.524953
2.51861,2.46685,0.0517573,1.36203,-1.36203
2.42756,2.46685,-0.039291,-1.03397,1.03397
2.18951,2.46685,-0.277339,-7.29838,7.29838
2.00772,2.46685,-0.45913,-12.0824,12.0824
1.74241,2.46685,-0.724444,-19.0643,19.0643
1.55566,2.46685,-0.911188,-23.9786,23.9786
1.36747,2.60117,-1.23371,-32.466,32.466
1.1951,2.60117,-1.40607,-37.0018,37.0018
0.805623,2.46685,-1.66123,-43.7165,43.7165
0.649352,1.83705,-1.1877,-31.2552,31.2552
0.576698,1.40565,-0.82895,-21.8145,21.8145
0.534232,1.14417,-0.609937,-16.051,16.051
0.524792,0.785398,-0.260606,-6.85804,6.85804
0.570474,0.661043,-0.0905688,-2.38339,2.38339
0.640742,0.321751,0.318991,8.39451,-8.39451
0.743751,0.321751,0.422001,11.1053,-11.1053
0.938361,0.426627,0.511733,13.4667,-13.4667
1.19449,0.426627,0.767863,20.2069,-20.2069
1.44281,0.426627,1.01618,26.7417,-26.7417
1.62407,0.426627,1.19744,31.5116,-31.5116
1.81526,0.426627,1.38863,36.543,-36.543
1.98729,0.661043,1.32625,34.9013,-34.9013
2.16646,0.785398,1.38107,36.3438,-36.3438
2.35892,1.14417,1.21475,31.967,-31.967
2.46608,1.48014,0.98594,25.9458,-25.9458
2.5471,1.9513,0.595794,15.6788,-15.6788
2.60042,2.11122,0.489203,12.8738,-12.8738
2.61798,2.60117,0.0168075,0.442303,-0.442303
2.53651,2.60117,-0.0646644,-1.70169,1.70169
2.43357,2.60117,-0.167602,-4.41059,4.41059
2.29719,2.46685,-0.169663,-4.46482,4.46482
2.07356,2.60117,-0.527616,-13.8846,13.8846
1.83568,2.46685,-0.631169,-16.6097,16.6097
1.56027,2.46685,-0.906583,-23.8574,23.8574
1.37586,2.57486,-1.199,-31.5526,31.5526
0.972966,2.24554,-1.27257,-33.4887,33.4887
0.818318,2.23184,-1.41352,-37.1979,37.1979
0.693021,1.73595,-1.04292,-27.4454,27.4454
0.608424,1.66146,-1.05303,-27.7114,27.7114
0.552074,1.14417,-0.592095,-15.5814,15.5814
0.525057,1.03038,-0.50532,-13.2979,13.2979
0.68874,0.661043,0.0276967,0.728859,-0.728859
0.646863,0.321751,0.325113,8.55559,-8.55559
0.56463,0.266252,0.298378,7.85206,-7.85206
0.523645,0.266252,0.257393,6.77351,-6.77351
0.539994,0.266252,0.273742,7.20374,-7.20374
0.625517,0.266252,0.359265,9.45434,-9.45434
0.716308,0.321751,0.394558,10.3831,-10.3831
0.83358,0.266252,0.567328,14.9297,-14.9297
0.969729,0.266252,0.703477,18.5126,-18.5126
1.13387,0.266252,0.867619,22.8321,-22.8321
